"","xmid","scal","CL","drug","CELL_LINE_NAME","maxc","x","y","DRUG_ID_lib","BARCODE","SCAN_ID","POSITION","DRUGSET_ID","norm_neg_pos","CL_SPEC","drug_spec","time_stamp","sw_version","RESEARCH_PROJECT","yhat","yres","RMSE","x_micromol","IC50","auc","AUCtrap"
"71",14.2208338955033,2.12643535818614,1299075,"1060_0.25","VCaP",0.25,0.695813161518581,0.0327855434912003,1060,"10739",9876,341,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00172565849904001,0.0310598849921603,0.0312902186425701,0.000790916581694927,2.23251193372003,0.982594259992181,0.981817518344167
"72",10.8144025753974,2.12643535818614,1299075,"1510_2.5","VCaP",2.5,0.695813161518581,0.0161982596109169,1510,"10739",9876,349,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00850571440737648,0.00769254520354044,0.041569298185765,0.00790916581694927,2.17393876141156,0.925106710482779,0.922870060094151
"73",9.63267900675174,1.87252844071566,905934,"1003_0.1","PC-3",0.1,0.695813161518583,0,1003,"9738",8839,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00838725342557687,-0.00838725342557687,0.0795819520225092,0.000316366632677971,-1.86404542326461,0.899480393240494,0.896510435735746
"74",9.63267900675174,1.87252844071566,905934,"1003_0.1","PC-3",0.1,0.695813161518583,0,1003,"9739",8840,340,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00838725342557687,-0.00838725342557687,0.0795819520225092,0.000316366632677971,-1.86404542326461,0.899480393240494,0.896510435735746
"75",13.4508956596492,1.87252844071566,905934,"1032_2","PC-3",2,0.695813161518583,0.0623793758817108,1032,"9738",8839,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0010996208701877,0.0612797550115231,0.0572960742696748,0.00632733265355942,3.77827295801231,0.98340362818382,0.98245841785158
"76",12.2042326867083,1.87252844071566,905934,"1036_10","PC-3",10,0.695813161518583,0.0904389925788291,1036,"9738",8839,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00213761407138782,0.0883013785074413,0.0475565731659875,0.0316366632677971,4.52358994564394,0.968960019945096,0.96737925347126
"77",13.5803756758898,1.87252844071566,905934,"1268_10","PC-3",10,0.695813161518583,0,1268,"9739",8840,373,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00102622987360154,-0.00102622987360154,0.0442082651683979,0.0316366632677971,5.47745957864239,0.984467443968992,0.983575525208105
"78",12.2521379295313,1.87252844071566,905934,"1510_10","PC-3",10,0.695813161518583,0.0238641036365987,1510,"9739",8840,375,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00208373320751147,0.0217803704290873,0.0294211740464549,0.0316366632677971,4.55679532964074,0.969683487545604,0.968130871149216
"79",7.39039048328514,1.3041846074698,905935,"1003_0.1","DU-145",0.1,0.695813161518583,0,1003,"10419",9571,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00586336134457749,-0.00586336134457749,0.0872432319995405,0.000316366632677971,-3.41828139130741,0.805254733162069,0.802192994378965
"80",7.39039048328514,1.3041846074698,905935,"1003_0.1","DU-145",0.1,0.695813161518583,0,1003,"10420",9572,340,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00586336134457749,-0.00586336134457749,0.0872432319995405,0.000316366632677971,-3.41828139130741,0.805254733162069,0.802192994378965
"81",12.1158292474805,1.3041846074698,905935,"1032_2","DU-145",2,0.695813161518583,0,1032,"10419",9571,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000157419108519844,-0.000157419108519844,0.0388754143146828,0.00632733265355942,2.85287543855727,0.988521750478623,0.987182055531504
"82",12.682971730046,1.3041846074698,905935,"1036_10","DU-145",10,0.695813161518583,0,1036,"10419",9571,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000101911377907728,-0.000101911377907728,0.0197809373885997,0.0316366632677971,4.8554265637574,0.992455518401319,0.991537765956618
"83",12.5118045038033,1.3041846074698,905935,"1268_10","DU-145",10,0.695813161518583,0,1268,"10420",9572,373,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000116202450046751,-0.000116202450046751,0.0475324078187281,0.0316366632677971,4.73678248348302,0.991431400267574,0.990400217028098
"84",12.8547274144536,1.3041846074698,905935,"1510_10","DU-145",10,0.695813161518583,0.211384372494022,1510,"10420",9572,375,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",8.93374103493104e-05,0.211295035083672,0.0889731053314586,0.0316366632677971,4.97447853214969,0.993363244228745,0.992548188788955
"85",7.05284045736499,2.01093594702864,907788,"1003_0.1","LNCaP-Clone-FGC",0.1,0.695813161518583,0.0193941333682273,1003,"8874",8025,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0406511309295472,-0.02125699756132,0.0694831794160551,0.000316366632677971,-3.65225324007189,0.743352967445186,0.741262878702455
"86",7.05284045736499,2.01093594702864,907788,"1003_0.1","LNCaP-Clone-FGC",0.1,0.695813161518583,0.168096828277069,1003,"9632",8703,340,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0406511309295472,0.127445697347521,0.0694831794160551,0.000316366632677971,-3.65225324007189,0.743352967445186,0.741262878702455
"87",10.4617769045496,2.01093594702864,907788,"1032_2","LNCaP-Clone-FGC",2,0.695813161518583,0,1032,"8874",8025,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00771819162377813,-0.00771819162377813,0.0660825952326791,0.00632733265355942,1.70637372055611,0.921109352722658,0.918618617040045
"88",13.7995232346295,2.01093594702864,907788,"1036_10","LNCaP-Clone-FGC",10,0.695813161518583,0,1036,"8874",8025,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00147705853667702,-0.00147705853667702,0.0632283387028404,0.0316366632677971,5.6293610911094,0.982382767039656,0.981511158464913
"89",11.2722217484785,2.01093594702864,907788,"1268_10","LNCaP-Clone-FGC",10,0.695813161518583,0.0657742469823565,1268,"9632",8703,373,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00517130345049253,0.0606029435318639,0.081249260273228,0.0316366632677971,3.87756919155888,0.943966332324702,0.941872669988251
"90",11.6169734765205,2.01093594702864,907788,"1510_10","LNCaP-Clone-FGC",10,0.695813161518583,0.0390765429109196,1510,"9632",8703,375,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00436012789921559,0.034716415011704,0.102399308870858,0.0316366632677971,4.11653287984441,0.951810411820315,0.949903120179402
"91",8.31189666041283,3.07331400013252,924100,"1003_0.1","22RV1",0.1,0.695813161518583,0,1003,"9846",8965,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0774053648878944,-0.0774053648878944,0.105262311889219,0.000316366632677971,-2.77954198276277,0.764487994595701,0.76296274587498
"92",8.31189666041283,3.07331400013252,924100,"1003_0.1","22RV1",0.1,0.695813161518583,0,1003,"9847",8966,340,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0774053648878944,-0.0774053648878944,0.105262311889219,0.000316366632677971,-2.77954198276277,0.764487994595701,0.76296274587498
"93",10.851548399921,3.07331400013252,924100,"1032_2","22RV1",2,0.695813161518583,0,1032,"9846",8965,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0354174782426889,-0.0354174782426889,0.114824818643629,0.00632733265355942,1.97654273363548,0.871869826538366,0.87030398607057
"94",13.2695647951724,3.07331400013252,924100,"1036_10","22RV1",10,0.695813161518583,0.109284530960539,1036,"9846",8965,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0164431229767496,0.0928414079837896,0.0560894784464202,0.0316366632677971,5.26202189298581,0.934350541053403,0.933223396484754
"95",13.2315845977353,3.07331400013252,924100,"1268_10","22RV1",10,0.695813161518583,0.11845100442959,1268,"9847",8966,373,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0166441857000977,0.101806818729492,0.127044773414433,0.0316366632677971,5.23569602621515,0.933623278301727,0.932488057489743
"96",11.999229048967,3.07331400013252,924100,"1510_10","22RV1",10,0.695813161518583,0.125186734861816,1510,"9847",8966,375,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0246522912466235,0.100534443615193,0.13591351461005,0.0316366632677971,4.38149225213898,0.905877490733715,0.904490893446226
"97",7.63825174215489,3.25443068932669,924105,"1003_0.1","BPH-1",0.1,0.695813161518583,0,1003,"5433",4852,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.105909055071754,-0.105909055071754,0.15445808336373,0.000316366632677971,-3.2464770585518,0.720640293174276,0.719378524937417
"98",7.63825174215489,3.25443068932669,924105,"1003_0.1","BPH-1",0.1,0.695813161518583,0,1003,"5432",4868,340,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.105909055071754,-0.105909055071754,0.15445808336373,0.000316366632677971,-3.2464770585518,0.720640293174276,0.719378524937417
"99",4.1168552138985,3.25443068932669,924105,"1032_2","BPH-1",2,0.695813161518583,0.440902684441517,1032,"5433",4852,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.258995647823056,0.181907036618461,0.143469640754734,0.00632733265355942,-2.69159086019231,0.506424447605592,0.506383542439806
"100",10.3476036598696,3.25443068932669,924105,"1036_10","BPH-1",10,0.695813161518583,0.211710882286356,1036,"5433",4852,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.048997913871218,0.162712968415138,0.21835125130997,0.0316366632677971,3.23667277034492,0.84424251244049,0.842746637588971
"101",11.1793071808313,3.25443068932669,924105,"1268_10","BPH-1",10,0.695813161518583,0.0750331434334259,1268,"5432",4868,373,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0383720276192506,0.0366611158141753,0.053450635648627,0.0316366632677971,3.81316572096132,0.872732975979796,0.871304633066865
"102",12.0041360248748,3.25443068932669,924105,"1510_10","BPH-1",10,0.695813161518583,0.11504945634751,1510,"5432",4868,375,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0300393628533644,0.0850100934941458,0.0733397301563031,0.0316366632677971,4.38489350865458,0.896761906094847,0.89544475059628
"103",9.75726926911638,2.12643535818614,1299075,"1003_0.1","VCaP",0.1,0.695813161518583,0.0466407952693036,1003,"10738",9875,340,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0139073030033868,0.0327334922659169,0.0502170824515845,0.000316366632677971,-1.77768603418134,0.888094377091979,0.885522684991821
"104",9.75726926911638,2.12643535818614,1299075,"1003_0.1","VCaP",0.1,0.695813161518583,0.056893867686023,1003,"10739",9876,340,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0139073030033868,0.0429865646826362,0.0502170824515845,0.000316366632677971,-1.77768603418134,0.888094377091979,0.885522684991821
"105",12.108422210801,2.12643535818614,1299075,"1032_2","VCaP",2,0.695813161518583,0.107504427601535,1032,"10738",9875,364,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00464635833047082,0.102858069271064,0.0768556146526879,0.00632733265355942,2.84774127196658,0.955965637369557,0.954332820273131
"106",13.646315903308,2.12643535818614,1299075,"1036_10","VCaP",10,0.695813161518583,0,1036,"10738",9875,363,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00225974612858397,-0.00225974612858397,0.0534431959420037,0.0316366632677971,5.52316586136282,0.977476588000259,0.976506502263107
"107",12.9466723665623,2.12643535818614,1299075,"1268_10","VCaP",10,0.695813161518583,0.144339757800141,1268,"10739",9876,373,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00313739934215867,0.141202358457982,0.0661081574997518,0.0316366632677971,5.03820991647052,0.969318468305385,0.968069821674124
"108",7.49668480067622,2.12643535818614,1299075,"1510_10","VCaP",10,0.695813161518583,0.096091574650267,1510,"10739",9876,375,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0392316358740181,0.0568599387762489,0.100952633253605,0.0316366632677971,1.26056640108986,0.767550321108315,0.765336521447794
"109",9.63267900675174,1.87252844071566,905934,"1003_0.1","PC-3",0.1,2.35665052921486,0.0848045313946688,1003,"9738",8839,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0201208929983932,0.0646836383962756,0.0795819520225092,0.00100035129252774,-1.86404542326461,0.899480393240494,0.896510435735746
"110",9.63267900675174,1.87252844071566,905934,"1003_0.1","PC-3",0.1,2.35665052921486,0,1003,"9739",8840,292,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0201208929983932,-0.0201208929983932,0.0795819520225092,0.00100035129252774,-1.86404542326461,0.899480393240494,0.896510435735746
"111",12.2042326867083,1.87252844071566,905934,"1036_10","PC-3",10,2.35665052921486,0.017500892549874,1036,"9738",8839,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00517372076274783,0.0123271717871261,0.0475565731659875,0.100035129252774,4.52358994564394,0.968960019945096,0.96737925347126
"112",13.5803756758898,1.87252844071566,905934,"1268_10","PC-3",10,2.35665052921486,0.0608998978943392,1268,"9739",8840,325,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00248774519650454,0.0584121526978347,0.0442082651683979,0.100035129252774,5.47745957864239,0.984467443968992,0.983575525208105
"113",12.2521379295313,1.87252844071566,905934,"1510_10","PC-3",10,2.35665052921486,0.0714739625389452,1510,"9739",8840,327,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0050436983739622,0.066430264164983,0.0294211740464549,0.100035129252774,4.55679532964074,0.969683487545604,0.968130871149216
"114",7.39039048328514,1.3041846074698,905935,"1003_0.1","DU-145",0.1,2.35665052921486,0,1003,"10419",9571,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0206396916647632,-0.0206396916647632,0.0872432319995405,0.00100035129252774,-3.41828139130741,0.805254733162069,0.802192994378965
"115",7.39039048328514,1.3041846074698,905935,"1003_0.1","DU-145",0.1,2.35665052921486,0,1003,"10420",9572,292,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0206396916647632,-0.0206396916647632,0.0872432319995405,0.00100035129252774,-3.41828139130741,0.805254733162069,0.802192994378965
"116",12.682971730046,1.3041846074698,905935,"1036_10","DU-145",10,2.35665052921486,0,1036,"10419",9571,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000364056613927754,-0.000364056613927754,0.0197809373885997,0.100035129252774,4.8554265637574,0.992455518401319,0.991537765956618
"117",12.5118045038033,1.3041846074698,905935,"1268_10","DU-145",10,2.35665052921486,0,1268,"10420",9572,325,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000415093153733141,-0.000415093153733141,0.0475324078187281,0.100035129252774,4.73678248348302,0.991431400267574,0.990400217028098
"118",12.8547274144536,1.3041846074698,905935,"1510_10","DU-145",10,2.35665052921486,0.0100707373483232,1510,"10420",9572,327,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.000319149126083635,0.00975158822223957,0.0889731053314586,0.100035129252774,4.97447853214969,0.993363244228745,0.992548188788955
"119",7.05284045736499,2.01093594702864,907788,"1003_0.1","LNCaP-Clone-FGC",0.1,2.35665052921486,0.0933521890273005,1003,"8874",8025,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0882392724054993,0.00511291662180112,0.0694831794160551,0.00100035129252774,-3.65225324007189,0.743352967445186,0.741262878702455
"120",7.05284045736499,2.01093594702864,907788,"1003_0.1","LNCaP-Clone-FGC",0.1,2.35665052921486,0.0568824593501959,1003,"9632",8703,292,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0882392724054993,-0.0313568130553035,0.0694831794160551,0.00100035129252774,-3.65225324007189,0.743352967445186,0.741262878702455
"121",13.7995232346295,2.01093594702864,907788,"1036_10","LNCaP-Clone-FGC",10,2.35665052921486,0.130320901925783,1036,"8874",8025,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00336712964523591,0.126953772280547,0.0632283387028404,0.100035129252774,5.6293610911094,0.982382767039656,0.981511158464913
"122",11.2722217484785,2.01093594702864,907788,"1268_10","LNCaP-Clone-FGC",10,2.35665052921486,0.172542722093149,1268,"9632",8703,325,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0117330510937867,0.160809670999362,0.081249260273228,0.100035129252774,3.87756919155888,0.943966332324702,0.941872669988251
"123",11.6169734765205,2.01093594702864,907788,"1510_10","LNCaP-Clone-FGC",10,2.35665052921486,0.0123788388394828,1510,"9632",8703,327,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00990283939769894,0.00247599944178382,0.102399308870858,0.100035129252774,4.11653287984441,0.951810411820315,0.949903120179402
"124",8.31189666041283,3.07331400013252,924100,"1003_0.1","22RV1",0.1,2.35665052921486,0.0540464775388959,1003,"9846",8965,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.125897688335675,-0.0718512107967792,0.105262311889219,0.00100035129252774,-2.77954198276277,0.764487994595701,0.76296274587498
"125",8.31189666041283,3.07331400013252,924100,"1003_0.1","22RV1",0.1,2.35665052921486,0,1003,"9847",8966,292,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.125897688335675,-0.125897688335675,0.105262311889219,0.00100035129252774,-2.77954198276277,0.764487994595701,0.76296274587498
"126",13.2695647951724,3.07331400013252,924100,"1036_10","22RV1",10,2.35665052921486,0,1036,"9846",8965,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0278991828650418,-0.0278991828650418,0.0560894784464202,0.100035129252774,5.26202189298581,0.934350541053403,0.933223396484754
"127",13.2315845977353,3.07331400013252,924100,"1268_10","22RV1",10,2.35665052921486,0.199313617507923,1268,"9847",8966,325,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0282363061255856,0.171077311382337,0.127044773414433,0.100035129252774,5.23569602621515,0.933623278301727,0.932488057489743
"128",11.999229048967,3.07331400013252,924100,"1510_10","22RV1",10,2.35665052921486,0,1510,"9847",8966,327,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0415859239555545,-0.0415859239555545,0.13591351461005,0.100035129252774,4.38149225213898,0.905877490733715,0.904490893446226
"129",7.63825174215489,3.25443068932669,924105,"1003_0.1","BPH-1",0.1,2.35665052921486,0,1003,"5433",4852,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.164805920006104,-0.164805920006104,0.15445808336373,0.00100035129252774,-3.2464770585518,0.720640293174276,0.719378524937417
"130",7.63825174215489,3.25443068932669,924105,"1003_0.1","BPH-1",0.1,2.35665052921486,0.0030760988258709,1003,"5432",4868,292,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.164805920006104,-0.161729821180233,0.15445808336373,0.00100035129252774,-3.2464770585518,0.720640293174276,0.719378524937417
"131",10.3476036598696,3.25443068932669,924105,"1036_10","BPH-1",10,2.35665052921486,0.341559376927753,1036,"5433",4852,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0790440161611397,0.262515360766613,0.21835125130997,0.100035129252774,3.23667277034492,0.84424251244049,0.842746637588971
"132",11.1793071808313,3.25443068932669,924105,"1268_10","BPH-1",10,2.35665052921486,0,1268,"5432",4868,325,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0623292677695222,-0.0623292677695222,0.053450635648627,0.100035129252774,3.81316572096132,0.872732975979796,0.871304633066865
"133",12.0041360248748,3.25443068932669,924105,"1510_10","BPH-1",10,2.35665052921486,0.043052234718957,1510,"5432",4868,327,158,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0490595899238609,-0.00600735520490386,0.0733397301563031,0.100035129252774,4.38489350865458,0.896761906094847,0.89544475059628
"134",9.75726926911638,2.12643535818614,1299075,"1003_0.1","VCaP",0.1,2.35665052921486,0,1003,"10738",9875,292,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0298781770571814,-0.0298781770571814,0.0502170824515845,0.00100035129252774,-1.77768603418134,0.888094377091979,0.885522684991821
"135",9.75726926911638,2.12643535818614,1299075,"1003_0.1","VCaP",0.1,2.35665052921486,0,1003,"10739",9876,292,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0298781770571814,-0.0298781770571814,0.0502170824515845,0.00100035129252774,-1.77768603418134,0.888094377091979,0.885522684991821
"136",13.646315903308,2.12643535818614,1299075,"1036_10","VCaP",10,2.35665052921486,0.0575629438825715,1036,"10738",9875,315,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00492155252728494,0.0526413913552866,0.0534431959420037,0.100035129252774,5.52316586136282,0.977476588000259,0.976506502263107
"137",12.9466723665623,2.12643535818614,1299075,"1268_10","VCaP",10,2.35665052921486,0,1268,"10739",9876,325,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00682594074473394,-0.00682594074473394,0.0661081574997518,0.100035129252774,5.03820991647052,0.969318468305385,0.968069821674124
"138",7.49668480067622,2.12643535818614,1299075,"1510_10","VCaP",10,2.35665052921486,0.186533266986109,1510,"10739",9876,327,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0818699583050987,0.10466330868101,0.100952633253605,0.100035129252774,1.26056640108986,0.767550321108315,0.765336521447794
"139",14.3394437427981,1.87252844071566,905934,"1060_0.25","PC-3",0.25,2.35665052921487,0,1060,"9738",8839,293,159,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0016600297842659,-0.0016600297842659,0.0320983836645051,0.00250087823131936,2.31472601495905,0.989501238411527,0.988874510456104
"140",14.3394437427981,1.87252844071566,905934,"1060_0.25","PC-3",0.25,2.35665052921487,0.0556128655720363,1060,"9739",8840,293,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.0016600297842659,0.0539528357877704,0.0320983836645051,0.00250087823131936,2.31472601495905,0.989501238411527,0.988874510456104
"141",12.7211222143437,1.87252844071566,905934,"1510_2.5","PC-3",2.5,2.35665052921487,0,1510,"9739",8840,301,217,"NC-1+B","COSMIC_ID","DRUG_ID_lib+maxc",2021-02-12 14:25:13,"gdscIC50_0.99.4","GDSC_SA",0.00393064132059767,-0.00393064132059767,0.087446756879862,0.0250087823131936,3.49557610326548,0.975986793568381,0.974695406256888
